,user_token,vis_condition,duration_seconds,duration_minutes,cogRef_dirt,cogRef_emily,cogRef_farmer,cogRef_race,ans_time,defConf_0,defConf_1,defConf_10,defConf_11,defConf_2,defConf_3,defConf_4,defConf_5,defConf_6,defConf_7,defConf_8,defConf_9,defConf_start,defConf_ans_time,defConf_defConf_0,defConf_defConf_1,defConf_defConf_10,defConf_defConf_11,defConf_defConf_2,defConf_defConf_3,defConf_defConf_4,defConf_defConf_5,defConf_defConf_6,defConf_defConf_7,defConf_defConf_8,defConf_defConf_9,defConf_defConf_start,dmg_ans_time,dmg_dmg_age,dmg_dmg_education,dmg_dmg_gender,dmg_dmg_pliticalAff,dmg_dmg_race,dmg_dmg_start,episBel_ans_time,episBel_episBel_0,episBel_episBel_1,episBel_episBel_10,episBel_episBel_11,episBel_episBel_2,episBel_episBel_3,episBel_episBel_4,episBel_episBel_5,episBel_episBel_6,episBel_episBel_7,episBel_episBel_8,episBel_episBel_9,episBel_episBel_start,defensive_confidence,EB.feel,EB.evidence,EB.political,X.1,X.y,crt_dirt,crt_dirt_correct,crt_dirt_intuitive,crt_dirt_other,crt_emily,crt_emily_correct,crt_emily_intuitive,crt_emily_other,crt_farmer,crt_farmer_correct,crt_farmer_intuitive,crt_farmer_other,crt_race,crt_race_correct,crt_race_intuitive,crt_race_other,filter,crt_correct,crt_intuitive
49,97797af3-c20f-423d-8678-c2bb2d340d46,uncertainty,1257.088,20.95146667,27,Emily,8,2,165669,4,4,4,2,2,3,1,4,4,4,3,2,1.64798E+12,165669,4,4,4,4,4,3,1,4,4,4,3,4,1.64798E+12,31483,30,College degree,Male,"Moderate, middle of road",White,1.64798E+12,40406,2,5,5,1,2,2,5,3,1,5,2,3,1.64798E+12,43,2,5,2,49,48,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
50,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,uncertainty,1754.869,29.24781667,27,Emily,8,2,1302,5,5,5,1,1,1,1,5,5,5,1,1,1.64798E+12,1302,5,5,5,5,5,5,1,5,5,5,1,5,1.64798E+12,1260,31,"Some college, no degree",Male,Extremely liberal,White,1.64798E+12,2215,1,5,3,1,1,3,5,1,3,3,1,3,1.64798E+12,52,2.5,4,1,50,49,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
51,a1e28c4c-7635-446a-9547-954b50320270,scatter,1377.285,22.95475,27,Emily,8,second,1712,4,4,4,4,3,2,4,3,3,4,3,2,1.64798E+12,1712,4,4,4,2,3,4,4,3,3,4,3,4,1.64798E+12,1816,29,"Some college, no degree",Female,Slightly liberal,White,1.64798E+12,1399,4,3,3,2,3,4,3,2,4,2,3,4,1.64798E+12,42,4,2.75,2.5,51,50,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
52,96871487-99e9-41d6-89fc-cbd3d19524c2,uncertainty,1553.609,25.89348333,27,June,8,first,1898,4,4,4,1,1,1,3,4,4,4,3,2,1.64798E+12,1898,4,4,4,5,5,5,3,4,4,4,3,4,1.64798E+12,2232,70,College degree,Female,Slightly liberal,White,1.64798E+12,2066,4,4,4,3,3,4,5,2,3,3,3,3,1.64798E+12,49,3.5,4,2.75,52,51,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
53,f4bffcce-49ca-4ed7-a0fd-3b8466dcd92d,scatter,1533.506,25.55843333,27,June,8,1,18952,4,5,5,2,2,1,3,4,4,5,4,1,1.64798E+12,18952,4,5,5,4,4,5,3,4,4,5,4,5,1.64798E+12,16286,41,College degree,Female,Extremely liberal,Asian,1.64798E+12,25035,3,5,4,2,2,3,5,4,4,5,2,3,1.64798E+12,52,3.25,4.75,2.5,53,52,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
54,d58b0fd1-3385-4f65-a16e-b8fec8f958bd,hop,1514.909,25.24848333,3,Emily,8,second,1677,4,4,4,2,2,2,2,4,4,4,2,2,1.64798E+12,1677,4,4,4,4,4,4,2,4,4,4,2,4,1.64798E+12,2160,54,Post-graduate degree,Female,Liberal,White,1.64798E+12,1247,2,4,4,1,2,4,4,2,4,4,1,4,1.64798E+12,44,3.5,4,1.5,54,53,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
55,dc31c5b6-bce3-469b-b5e9-5496a086db03,scatter,1313.107,21.88511667,27,June,7,first ,1603,5,5,5,1,1,1,4,4,5,4,3,1,1.64798E+12,1603,5,5,5,5,5,5,4,4,5,4,3,5,1.64798E+12,3123,60,Post-graduate degree,Female,"Moderate, middle of road",White,1.64798E+12,2978,3,4,5,1,2,3,1,5,3,4,4,4,1.64798E+12,55,3.25,3.5,3,55,54,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,4
56,7f5fce35-8353-4c52-958e-5f6a8a7fdc01,scatter,1780.671,29.67785,3,Emily,8,Second,1410,5,5,5,1,1,1,3,5,5,5,5,1,1.64798E+12,1410,5,5,5,5,5,5,3,5,5,5,5,5,1.64798E+12,4458,42,"Some college, no degree",Male,Extremely liberal,White,1.64798E+12,1116,1,5,3,4,3,3,5,4,3,5,5,3,1.64798E+12,58,2.5,4.5,4,56,55,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
57,c168d363-1d15-42ba-bc6b-c821403e1338,uncertainty,1661.681,27.69468333,9,Emily ,eight ,second ,2138,4,3,4,1,2,1,4,5,5,4,4,1,1.64798E+12,2138,4,3,4,5,4,5,4,5,5,4,4,5,1.64798E+12,2401,51,College degree,Female,Slightly liberal,White,1.64798E+12,6603,4,4,4,3,3,3,4,3,3,4,3,3,1.64798E+12,52,3.25,4,3,57,56,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
58,4766f0e2-8206-4796-9a36-a03a1f035d97,hop,1684.837,28.08061667,0,Emily,8,2,2298,4,4,4,2,1,2,3,4,4,5,3,2,1.64798E+12,2298,4,4,4,4,5,4,3,4,4,5,3,4,1.64798E+12,4663,56,"Some college, no degree",Male,Extremely conservative,White,1.64798E+12,2437,2,5,5,5,2,3,5,3,3,4,5,3,1.64798E+12,48,2.75,4.75,3.75,58,57,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
59,0dbb3cba-993f-4768-af0d-5e2c962809e7,uncertainty,2536.167,42.26945,27,Emily,8,first,2224,4,4,5,3,3,3,2,4,4,2,4,2,1.64798E+12,2224,4,4,5,3,3,3,2,4,4,2,4,4,1.64798E+12,8940,28,"Some college, no degree",Female,Slightly liberal,White,1.64798E+12,1530,4,4,1,4,3,3,4,3,3,2,4,4,1.64798E+12,42,3.5,2.75,3.5,59,58,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,2,2
60,bfa3340c-e42e-45c6-9124-7544d5125440,uncertainty,1969.611,32.82685,0,Emily,8,2,1315,4,4,5,2,2,2,1,3,4,4,3,2,1.64798E+12,1315,4,4,5,4,4,4,1,3,4,4,3,4,1.64798E+12,1521,37,College degree,Female,Liberal,White,1.64798E+12,1281,4,4,5,1,1,4,5,1,3,4,1,3,1.64798E+12,44,3.5,4.5,1,60,59,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
61,43cb3c9a-f341-460f-ae8a-cdc98ce337ba,hop,780.976,13.01626667,9,Emily,8,2,1261,5,5,5,1,1,1,5,5,5,5,5,1,1.64798E+12,1261,5,5,5,5,5,5,5,5,5,5,5,5,1.64798E+12,1132,38,High school (grades 9-12),Female,"Moderate, middle of road",White,1.64798E+12,1451,3,5,5,1,1,3,5,1,3,5,1,5,1.64798E+12,60,3.5,5,1,61,60,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
62,6c5c4743-cdfd-4060-9c5e-90c01be474ad,hop,2142.081,35.70135,0,Emily,8,second,1091,5,4,4,1,1,1,3,5,2,4,1,1,1.64798E+12,1091,5,4,4,5,5,5,3,5,2,4,1,5,1.64798E+12,6220,31,College degree,Male,Slightly liberal,Black or African American,1.64798E+12,2466,2,5,5,1,1,1,5,1,1,5,1,1,1.64798E+12,48,1.25,5,1,62,61,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
63,edcfb9c8-d67c-490c-9b34-93dbe0e602a8,hop,1763.866,29.39776667,0,Emily,8,2,1145,4,4,5,1,1,1,4,5,5,5,5,1,1.64798E+12,1145,4,4,5,5,5,5,4,5,5,5,5,5,1.64798E+12,1560,37,"Some college, no degree",Female,Slightly conservative,White,1.64798E+12,2052,2,2,5,1,2,3,5,1,1,5,1,2,1.64798E+12,57,2,4.25,1.25,63,62,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
64,03ba5407-6321-458d-96c8-189ab92fe302,scatter,2365.539,39.42565,0,Emily,8,2,1621,4,5,4,2,2,2,4,4,3,4,3,2,1.64798E+12,1621,4,5,4,4,4,4,4,4,3,4,3,4,1.64798E+12,2518,57,College degree,Female,Slightly conservative,Other,1.64798E+12,1695,3,4,4,4,2,3,4,2,2,3,3,3,1.64798E+12,47,2.75,3.75,2.75,64,63,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
65,f5f72e34-bea0-464f-85d7-c1b0631d14ed,scatter,1905.681,31.76135,27,Emily,8,2,2245,3,3,4,2,2,4,2,5,2,4,3,2,1.64798E+12,2245,3,3,4,4,4,2,2,5,2,4,3,4,1.64798E+12,1886,51,College degree,Female,Extremely liberal,White,1.64798E+12,2734,3,4,4,2,2,4,4,2,4,4,2,4,1.64798E+12,40,3.75,4,2,65,64,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
66,5312a2a3-4b02-487b-a93e-52d2cd54cc09,hop,528.223,8.803716667,27,June,7,first,1296,4,1,5,1,1,4,5,5,5,3,5,1,1.64798E+12,1296,4,1,5,5,5,2,5,5,5,3,5,5,1.64798E+12,1277,36,College degree,Female,"Moderate, middle of road",White,1.64798E+12,1219,5,4,5,1,1,5,3,1,4,5,3,3,1.64798E+12,50,4.25,4.25,1.5,66,65,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,4
67,13ac511b-f90c-47be-a381-a624f86e0f6a,uncertainty,3056.489,50.94148333,27,Emily,8,2,862,4,3,4,2,2,2,4,3,4,4,4,2,1.64798E+12,862,4,3,4,4,4,4,4,3,4,4,4,4,1.64798E+12,3083,33,High school (grades 9-12),Male,Slightly liberal,White,1.64798E+12,938,2,5,4,3,3,2,5,3,2,4,3,4,1.64798E+12,46,2.5,4.5,3,67,66,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
68,6f59b840-51ee-4be4-903a-e570914b5213,hop,472.607,7.876783333,3,Emily,8,second,738,4,4,3,2,2,3,3,3,3,2,4,3,1.64798E+12,738,4,4,3,4,4,3,3,3,3,2,4,3,1.64798E+12,1232,31,College degree,Female,"Moderate, middle of road",White,1.64798E+12,912,2,4,3,3,3,4,3,3,4,4,3,4,1.64798E+12,40,3.5,3.5,3,68,67,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
69,4119da06-1227-4743-8291-cd47565e3916,hop,591.948,9.8658,27,Emily,8,2nd,1677,5,4,4,1,1,1,4,1,5,5,5,1,1.64798E+12,1677,5,4,4,5,5,5,4,1,5,5,5,5,1.64798E+12,2639,47,High school (grades 9-12),Male,Slightly liberal,White,1.64798E+12,1492,5,5,5,1,4,5,5,4,4,5,2,5,1.64798E+12,53,4.75,5,2.75,69,68,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
70,73fe9ee4-e47a-48eb-b752-f78f231475cc,uncertainty,661.542,11.0257,27,Emily,8,2,5090,4,4,3,3,3,2,3,3,4,3,3,4,1.64798E+12,5090,4,4,3,3,3,4,3,3,4,3,3,2,1.64798E+12,3618,64,Post-graduate degree,Male,"Moderate, middle of road",White,1.64798E+12,2835,4,5,3,3,3,3,5,3,3,5,1,4,1.64798E+12,39,3.5,4.5,2.5,70,69,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
71,137e77a0-e09e-4144-ab7d-8c653eb198af,uncertainty,753.057,12.55095,0,Emily,8,2,1735,4,3,4,2,2,2,4,4,4,3,3,4,1.64798E+12,1735,4,3,4,4,4,4,4,4,4,3,3,2,1.64798E+12,2401,58,High school (grades 9-12),Female,Slightly liberal,White,1.64798E+12,1967,4,4,4,4,4,4,4,5,4,4,3,4,1.64798E+12,43,4,4,4,71,70,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
72,5cd944df-f1ff-4a23-bb15-821bb2606258,uncertainty,757.204,12.62006667,3,emily,8,second,2203,4,4,4,2,3,3,3,3,4,3,3,3,1.64798E+12,2203,4,4,4,4,3,3,3,3,4,3,3,3,1.64798E+12,1269,37,College degree,Female,Liberal,White,1.64798E+12,1246,4,4,4,2,1,3,4,2,2,4,1,3,1.64798E+12,41,3,4,1.5,72,71,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
73,8db805f1-83be-48d9-b19f-bd14c6299ee2,uncertainty,751.241,12.52068333,27,Emily,8,2,1974,4,4,4,2,1,2,2,3,4,4,4,3,1.64798E+12,1974,4,4,4,4,5,4,2,3,4,4,4,3,1.64798E+12,1599,30,College degree,Male,"Moderate, middle of road",White,1.64798E+12,1089,3,5,5,2,3,3,4,2,3,4,2,4,1.64798E+12,45,3.25,4.5,2.25,73,72,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
74,7a690173-15c9-440c-848f-0eb9c450687d,uncertainty,779.582,12.99303333,27,June,8,first,996,5,5,5,1,1,1,4,5,5,5,3,1,1.64798E+12,996,5,5,5,5,5,5,4,5,5,5,3,5,1.64798E+12,1715,41,College degree,Male,Extremely liberal,White,1.64798E+12,827,3,3,5,1,5,4,5,1,2,4,2,3,1.64798E+12,57,3,4.25,2.25,74,73,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
75,abb686c0-a6a7-4c93-8d0b-9eefe6996d72,uncertainty,877.3,14.62166667,27,Emily,8,second,1692,4,4,4,2,2,2,3,4,4,4,3,3,1.64798E+12,1692,4,4,4,4,4,4,3,4,4,4,3,3,1.64798E+12,2635,22,College degree,Female,Liberal,White,1.64798E+12,1279,4,4,4,2,2,3,5,2,3,4,1,3,1.64798E+12,45,3.25,4.25,1.75,75,74,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
76,331dbc21-dae9-422b-824a-1f43830dc777,hop,720.942,12.0157,27,Emily,7,second,1045,4,4,4,2,1,1,3,3,3,4,3,2,1.64798E+12,1045,4,4,4,4,5,5,3,3,3,4,3,4,1.64798E+12,3375,22,College degree,Male,Slightly liberal,Asian,1.64798E+12,1058,3,4,3,1,2,3,4,3,4,3,1,3,1.64798E+12,46,3.25,3.5,1.75,76,75,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,2,2
77,a237745a-67f4-435c-a075-e34164e2cb88,uncertainty,882.467,14.70778333,9,June,8,2,1222,4,4,5,2,2,1,2,3,3,4,3,1,1.64798E+12,1222,4,4,5,4,4,5,2,3,3,4,3,5,1.64798E+12,1794,29,College degree,Male,Liberal,Asian,1.64798E+12,1346,4,3,4,3,3,4,4,4,4,4,2,3,1.64798E+12,46,3.75,3.75,3,77,76,FALSE,0,0,1,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,2,1
78,8eb7fc16-f62f-4a3a-9deb-4328a90f0afb,scatter,928.372,15.47286667,0,emily,8,2,772,5,5,5,1,2,4,2,4,4,4,4,2,1.64798E+12,772,5,5,5,5,4,2,2,4,4,4,4,4,1.64798E+12,8274,37,"Some college, no degree",Male,Extremely liberal,White,1.64798E+12,764,1,5,4,4,4,1,5,4,1,5,1,1,1.64798E+12,48,1,4.75,3.25,78,77,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
79,70da1cce-cf55-441b-984b-f0756e9f7f54,scatter,4438.575,73.97625,3,Emily,8,second,1380,5,4,5,1,1,1,1,5,4,5,4,1,1.64798E+12,1380,5,4,5,5,5,5,1,5,4,5,4,5,1.64798E+12,2119,35,College degree,Male,Liberal,White,1.64798E+12,1416,5,5,5,1,2,4,5,1,4,5,1,4,1.64798E+12,53,4.25,5,1.25,79,78,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
80,51dadfa6-6c51-4757-b90b-2266ca9c302c,scatter,920.83,15.34716667,27,June,8,second,1429,5,5,5,1,1,2,3,5,5,5,5,2,1.64798E+12,1429,5,5,5,5,5,4,3,5,5,5,5,4,1.64798E+12,4619,27,High school (grades 9-12),Female,Slightly liberal,White,1.64798E+12,3506,5,5,5,1,3,3,5,3,3,5,1,3,1.64798E+12,56,3.5,5,2,80,79,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,2,2
81,d51770e7-91e9-40e8-997a-54a64708981a,uncertainty,969.175,16.15291667,9,Emily,8,2,1568,5,5,4,1,2,2,4,4,4,4,4,2,1.64798E+12,1568,5,5,4,5,4,4,4,4,4,4,4,4,1.64798E+12,1538,43,Post-graduate degree,Male,"Moderate, middle of road",White,1.64798E+12,1860,3,5,3,2,3,4,4,3,4,4,2,3,1.64798E+12,51,3.5,4,2.5,81,80,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
82,1c3a3971-b7a4-405c-a0b3-c86cf24db1c3,scatter,3369.089,56.15148333,27,june,8,first,1050,5,5,5,1,1,2,4,4,4,5,5,1,1.64798E+12,1050,5,5,5,5,5,4,4,4,4,5,5,5,1.64798E+12,1148,18,High school (grades 9-12),Male,"Moderate, middle of road",White,1.64798E+12,1680,3,5,5,1,5,3,5,1,2,5,1,5,1.64798E+12,56,3.25,5,2,82,81,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
83,7d5e5017-d637-4e3e-bdd2-cc11332a1c87,scatter,834.124,13.90206667,27,Emily,8,second,1265,5,5,4,5,1,1,3,4,4,3,5,1,1.64798E+12,1265,5,5,4,1,5,5,3,4,4,3,5,5,1.64798E+12,2696,36,Post-graduate degree,Male,Extremely liberal,White,1.64798E+12,1074,5,5,5,1,1,3,5,1,2,4,1,2,1.64798E+12,49,3,4.75,1,83,82,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
84,3e288cdb-3341-4bc2-a050-2fba074e44d6,hop,1075.36,17.92266667,27,Emily,8,1st,2054,3,3,4,3,4,4,2,2,2,2,3,4,1.64798E+12,2054,3,3,4,3,2,2,2,2,2,2,3,2,1.64798E+12,1847,37,College degree,Male,Liberal,White,1.64798E+12,1479,4,4,4,4,3,4,5,4,2,4,4,4,1.64798E+12,30,3.5,4.25,3.75,84,83,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,2,2
85,9b157924-2890-435f-aed5-c90814e5a64f,scatter,1253.605,20.89341667,27,Emily,8,2,1372,3,3,2,4,4,3,1,3,3,3,1,4,1.64798E+12,1372,3,3,2,2,2,3,1,3,3,3,1,2,1.64798E+12,3284,58,College degree,Female,"Moderate, middle of road",White,1.64798E+12,2383,4,5,5,1,1,3,5,1,2,5,1,3,1.64798E+12,28,3,5,1,85,84,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
86,39cb9c7c-1236-4d35-b062-e03dd10253d3,hop,1258.937,20.98228333,27,June,8,1,922,4,4,3,1,2,4,3,4,4,4,4,3,1.64798E+12,922,4,4,3,5,4,2,3,4,4,4,4,3,1.64798E+12,1943,32,"Some college, no degree",Male,Extremely liberal,White,1.64798E+12,3782,5,3,4,3,4,5,4,4,5,1,3,4,1.64798E+12,44,4.75,3,3.5,86,85,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
87,5c5ca8ae-35c0-4f82-907d-7363d3acf833,hop,1275.454,21.25756667,27,Emily,8,2nd place,10379,5,4,5,1,1,1,2,4,3,3,4,1,1.64798E+12,10379,5,4,5,5,5,5,2,4,3,3,4,5,1.64798E+12,6037,40,Post-graduate degree,Male,Liberal,White,1.64798E+12,4841,4,5,5,2,2,5,4,1,4,4,5,5,1.64798E+12,50,4.5,4.5,2.5,87,86,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
88,ec69563b-7325-42e8-a8af-2194eb64a6f6,scatter,502.687,8.378116667,9,Emily,8,second,1135,5,5,5,1,1,1,4,5,4,5,2,1,1.64798E+12,1135,5,5,5,5,5,5,4,5,4,5,2,5,1.64798E+12,1424,33,College degree,Male,Extremely liberal,White,1.64798E+12,959,1,5,5,2,3,4,5,3,2,5,1,2,1.64798E+12,55,2.25,5,2.25,88,87,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
89,3d451a3b-d5a3-46f3-a465-b6ffdfc389be,hop,1251.266,20.85443333,18,June,8,second,2601,5,4,5,1,1,2,3,4,3,4,3,1,1.64798E+12,2601,5,4,5,5,5,4,3,4,3,4,3,5,1.64798E+12,2537,60,Post-graduate degree,Female,Extremely liberal,White,1.64798E+12,1363,4,5,5,1,3,3,5,4,4,5,1,3,1.64798E+12,50,3.5,5,2.25,89,88,FALSE,0,0,1,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,2,1
90,22ee2d60-edbe-4b80-ac27-5beab2b674ad,hop,1347.687,22.46145,0,Emily,8,second,2367,4,4,4,4,2,2,3,4,3,4,4,1,1.64798E+12,2367,4,4,4,2,4,4,3,4,3,4,4,5,1.64798E+12,1271,53,College degree,Male,Conservative,White,1.64798E+12,1539,2,5,5,3,3,2,5,3,2,2,3,4,1.64798E+12,45,2.5,4.25,3,90,89,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
91,be60fadd-3fdd-46be-a225-3f5f71bc48ee,uncertainty,1687.349,28.12248333,27,Emily,7,third,15583,4,4,4,1,4,1,4,4,4,4,4,2,1.64798E+12,15583,4,4,4,5,2,5,4,4,4,4,4,4,1.64798E+12,5057,53,College degree,Female,"Moderate, middle of road",White,1.64798E+12,2127,4,4,3,3,3,4,4,2,4,3,4,4,1.64798E+12,48,4,3.5,3,91,90,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,FALSE,0,0,1,FALSE,1,2
92,50ab858a-aeeb-49ba-b01e-34401ad89326,hop,1768.367,29.47278333,27,Emily,8,2,918,4,4,4,2,2,2,3,4,4,4,4,2,1.64798E+12,918,4,4,4,4,4,4,3,4,4,4,4,4,1.64798E+12,1249,26,College degree,Female,Slightly liberal,Asian,1.64798E+12,877,2,4,3,4,3,3,4,4,2,4,3,3,1.64798E+12,47,2.5,3.75,3.5,92,91,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
93,21cc142c-19eb-4ac3-8451-a91ab7db07b0,hop,1860.576,31.0096,27,Emily,8,second,1778,3,3,3,4,2,3,2,3,3,3,2,3,1.64798E+12,1778,3,3,3,2,4,3,2,3,3,3,2,3,1.64798E+12,1814,68,Post-graduate degree,Female,Liberal,White,1.64798E+12,3033,3,4,4,2,2,3,4,2,4,4,2,3,1.64798E+12,34,3.25,4,2,93,92,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
94,458bc6a4-e6fe-4d13-9a96-0e33b3720bf9,hop,1803.355,30.05591667,3,Emily,7,2,1239,4,3,4,2,3,3,2,4,4,3,3,2,1.64798E+12,1239,4,3,4,4,3,3,2,4,4,3,3,4,1.64798E+12,2281,23,High school (grades 9-12),Male,"Moderate, middle of road",White,1.64798E+12,1421,4,4,3,3,3,3,5,3,3,3,3,4,1.64798E+12,41,3.5,3.75,3,94,93,FALSE,0,0,1,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,0,0,FALSE,2,1
95,b236f5bb-26b8-490f-94a4-dec732cf3f45,scatter,2244.972,37.4162,9,June,7,second,1764,5,5,5,1,1,1,5,4,4,5,4,1,1.64798E+12,1764,5,5,5,5,5,5,5,4,4,5,4,5,1.64798E+12,2285,45,College degree,Female,Slightly conservative,White,1.64798E+12,1799,2,5,5,3,3,2,5,3,4,5,4,2,1.64798E+12,57,2.5,5,3.25,95,94,FALSE,0,0,1,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,FALSE,1,2
96,4092ba1c-a4a7-42c6-966f-aff726205113,uncertainty,2377.622,39.62703333,0,Emily,8,2,2409,4,4,4,4,2,3,3,3,3,4,4,2,1.64798E+12,2409,4,4,4,2,4,3,3,3,3,4,4,4,1.64798E+12,2411,61,"Some college, no degree",Female,Liberal,White,1.64798E+12,3388,3,5,4,2,1,3,4,1,2,4,2,3,1.64798E+12,42,2.75,4.25,1.5,96,95,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
97,a375f503-804e-449c-905f-2713cf78465a,scatter,913.909,15.23181667,27,emily,8,2,1447,4,2,4,2,2,2,4,4,4,4,4,2,1.64798E+12,1447,4,2,4,4,4,4,4,4,4,4,4,4,1.64798E+12,2100,38,College degree,Male,Slightly conservative,White,1.64798E+12,1051,2,4,4,2,2,4,4,2,2,4,3,2,1.64798E+12,46,2.5,4,2.25,97,96,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
98,f6e7fa79-f96c-415e-babb-5026378e89b3,uncertainty,922.991,15.38318333,27,Emily,8,first,1590,4,4,4,1,2,2,3,4,4,4,3,1,1.64798E+12,1590,4,4,4,5,4,4,3,4,4,4,3,5,1.64798E+12,2968,65,Post-graduate degree,Female,Liberal,White,1.64798E+12,2478,3,4,4,1,1,4,5,1,3,4,1,3,1.64798E+12,48,3.25,4.25,1,98,97,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,2,2
99,7dcb78f0-581e-4ed3-a1c4-90e4cc5e93ad,hop,3173.72,52.89533333,0,Emily,8,second,758,3,4,4,3,3,4,1,5,3,2,4,3,1.64798E+12,758,3,4,4,3,3,2,1,5,3,2,4,3,1.64798E+12,2030,39,High school (grades 9-12),Female,Conservative,Other,1.64798E+12,3798,3,3,4,1,1,3,4,3,4,3,4,3,1.64798E+12,37,3.25,3.5,2.25,99,98,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
